prescription_id,chart_id,ayanamsha_id,build_id,snapshot_type,target_graha,target_resonance_id,tradition,sub_tradition,remedy_category,remedy_id_g27,remedy_label_human,prescription_detail_jsonb,classical_strength_rating,classical_sources_jsonb,classical_source_text_jsonb,targets_motif_id,targets_cell_id,targets_dosha_class,resonance_match_score,match_score_formula_version,counter_indications_array,incompatible_with_prescription_ids_array,prerequisite_prescription_ids_array,feasibility_score,estimated_cost_inr_range_jsonb,estimated_time_minutes_daily,ritual_complexity_class,requires_acharya_review_flag,acharya_review_reason_array,cross_tradition_corroboration_count,cross_tradition_corroborating_traditions_array,phase_sequence_class,phase_duration_days,count_prescription_jsonb,substitute_options_jsonb,yantra_geometry_jsonb,pranapratishtha_required_flag,pilgrimage_site_jsonb,pilgrimage_priority_rank,recommended_hora_lord_array,recommended_choghadiya_window_array,initiation_lunar_phase_recommendation_array,recommended_facing_direction,outcome_tracking_placeholder_jsonb,prescription_embedding_vec,verification_pass_status,citation_ref,citation_human,computed_at
90a4b404-5f8c-4e9a-b9c5-320a18672cad,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Mars,056119a7-2bf8-40e2-923d-fd812475a36f,parashari,,mantra,mars_matrix_mantra,"Recite the Mars beej mantra 'Om Kraam Kreem Kraum Sah Bhaumaya Namah' 108 times daily on Tuesday, facing east. Complete mahadasha-count japa over the dasha period.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Recite the Mars beej mantra 'Om Kraam Kreem Kraum Sah Bhaumaya Namah' 108 times daily on Tuesday, facing east. Complete mahadasha-count japa over the dasha period."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,Manglik Dosha,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/mars_matrix_mantra,G27 remedy mars_matrix_mantra for Mars,2026-08-21 02:31:40.29037+00
068b1fc9-782a-4181-9107-276b1ee80e97,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Mars,056119a7-2bf8-40e2-923d-fd812475a36f,parashari,,charity,dana_mars_masoor_blood_donation,"Tuesday dana for Mars (BPHS Ch.93): donate masoor dal (red lentils), red cloth, and copper on Tuesdays. Blood donation on Tuesdays is the modern classical equivalent and is widely recommended — blood ","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Tuesday dana for Mars (BPHS Ch.93): donate masoor dal (red lentils), red cloth, and copper on Tuesdays. Blood donation on Tuesdays is the modern classical equivalent and is widely recommended — blood is Mars's fluid and giving it is the strongest Mars-karmic action. Also: donate to emergency services or fire departments (Mars governs fire and emergencies)."", ""maraka_contraindication_verdict"": null}",0.87,"{""citation"": ""BPHS Ch.93 (Mangala dana)"", ""source_id"": ""BPHS""}",,,,Manglik Dosha,0.930304,v1.0,,,,0.75,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""low"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,moderate,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/dana_mars_masoor_blood_donation,G27 remedy dana_mars_masoor_blood_donation for Mars,2026-08-21 02:31:40.29037+00
3f17439b-c848-47ad-958c-303cfd81f315,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Mars,056119a7-2bf8-40e2-923d-fd812475a36f,parashari,,charity,mars_matrix_charity_masoor_dal,Donate masoor dal to the needy / a temple / a Brahmin on Tuesday (for Mars propitiation). Consistent donation on the planet's day pacifies its afflictions.,"{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Donate masoor dal to the needy / a temple / a Brahmin on Tuesday (for Mars propitiation). Consistent donation on the planet's day pacifies its afflictions."", ""maraka_contraindication_verdict"": null}",0.85,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,Manglik Dosha,0.908918,v1.0,,,,0.75,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""low"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,moderate,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/mars_matrix_charity_masoor_dal,G27 remedy mars_matrix_charity_masoor_dal for Mars,2026-08-21 02:31:40.29037+00
f5c18d9a-7aae-487a-a2f9-23232dd0c001,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Rahu,8324decb-c950-4237-98f5-b1bbab5c5010,parashari,,mantra,rahu_matrix_mantra,"Recite the Rahu beej mantra 'Om Bhraam Bhreem Bhraum Sah Rahave Namah' 108 times daily on Saturday, facing east. Complete mahadasha-count japa over the dasha period.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Recite the Rahu beej mantra 'Om Bhraam Bhreem Bhraum Sah Rahave Namah' 108 times daily on Saturday, facing east. Complete mahadasha-count japa over the dasha period."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/rahu_matrix_mantra,G27 remedy rahu_matrix_mantra for Rahu,2026-08-21 02:31:40.29037+00
7c2e7b49-b29b-4984-b18f-6facdbfb07e3,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Rahu,8324decb-c950-4237-98f5-b1bbab5c5010,parashari,,charity,rahu_matrix_charity_urad_dal,Donate urad dal to the needy / a temple / a Brahmin on Saturday (for Rahu propitiation). Consistent donation on the planet's day pacifies its afflictions.,"{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Donate urad dal to the needy / a temple / a Brahmin on Saturday (for Rahu propitiation). Consistent donation on the planet's day pacifies its afflictions."", ""maraka_contraindication_verdict"": null}",0.85,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,0.908918,v1.0,,,,0.75,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""low"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,moderate,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/rahu_matrix_charity_urad_dal,G27 remedy rahu_matrix_charity_urad_dal for Rahu,2026-08-21 02:31:40.29037+00
710937f0-1e32-45cd-bbe4-ac3fc9d67529,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Rahu,8324decb-c950-4237-98f5-b1bbab5c5010,parashari,,gemstone,rahu_matrix_gemstone,"Wear a tested Hessonite (Gomed) in lead/silver on the prescribed finger, on Saturday, during Shukla Paksha. ONLY if Rahu is a functional benefic in the chart (test for 3 days first before committing).","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Wear a tested Hessonite (Gomed) in lead/silver on the prescribed finger, on Saturday, during Shukla Paksha. ONLY if Rahu is a functional benefic in the chart (test for 3 days first before committing)."", ""maraka_contraindication_verdict"": {""reason"": ""Rahu is neither the 2nd-house lord (Venus) nor the 7th-house lord (Venus) from lagna in this chart — no maraka-lordship contraindication under the v1 rule."", ""verdict"": ""no_contraindication_found"", ""citation"": ""BPHS Ch.44 \""Maraka (Killer) Planets\"" (2-5, 3): \""the 2nd and 7th are Maraka houses... The lords of the 2nd and the 7th ... are known as Marakas.\"" Trans. R. Santhanam, Ranjan Publications. Corroborated by BPHS Ch.47 (Venus sub-periods): \""If Venus be lord of the 2nd or the 7th (two maraka houses) there will be during his Dasa, physical pains and troubles.\"""", ""rule_scope"": ""v1: 2nd/7th house lordship only (occupancy + Rahu/Ketu extensions not yet implemented — see BETA_G.md follow-up)"", ""second_lord"": ""Venus"", ""seventh_lord"": ""Venus"", ""is_maraka_lord"": false, ""source_fact_id"": ""a254b3b1a69d7c39""}}",0.85,"{""citation"": ""classical ratna-shastra; Phaladeepika"", ""source_id"": ""BPHS""}",,,,,0.908918,v1.0,"{""Gemstones strengthen the planet — wear ONLY if the planet is a functional benefic for the chart; otherwise they amplify malefic results.""}",,,0.45,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""high"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,complex,t,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/rahu_matrix_gemstone,G27 remedy rahu_matrix_gemstone for Rahu,2026-08-21 02:31:40.29037+00
cc6e7b8c-a021-471c-8623-a74664157d8b,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Moon,9057ca8e-1213-45f2-a5ad-37849c8639f2,parashari,,mantra,moon_matrix_mantra,"Recite the Moon beej mantra 'Om Shraam Shreem Shraum Sah Chandraya Namah' 108 times daily on Monday, facing east. Complete mahadasha-count japa over the dasha period.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Recite the Moon beej mantra 'Om Shraam Shreem Shraum Sah Chandraya Namah' 108 times daily on Monday, facing east. Complete mahadasha-count japa over the dasha period."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/moon_matrix_mantra,G27 remedy moon_matrix_mantra for Moon,2026-08-21 02:31:40.29037+00
d76f5088-fadf-43b1-bd1f-6da2c360a595,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Moon,9057ca8e-1213-45f2-a5ad-37849c8639f2,parashari,,charity,dana_moon_silver_milk_monday,"Monday dana for Moon propitiation (BPHS Ch.93): donate silver (even a small coin), white rice, milk, and curd to a Brahmin woman or temple on Mondays during Purnima (full moon). The Moon-silver-white ","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Monday dana for Moon propitiation (BPHS Ch.93): donate silver (even a small coin), white rice, milk, and curd to a Brahmin woman or temple on Mondays during Purnima (full moon). The Moon-silver-white connection is the canonical triad in BPHS Ch.93."", ""maraka_contraindication_verdict"": null}",0.88,"{""citation"": ""BPHS Ch.93 (Chandra dana)"", ""source_id"": ""BPHS""}",,,,,0.940997,v1.0,,,,0.75,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""low"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,moderate,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/dana_moon_silver_milk_monday,G27 remedy dana_moon_silver_milk_monday for Moon,2026-08-21 02:31:40.29037+00
79af6923-afe2-4ba7-989d-c498398298f5,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Moon,9057ca8e-1213-45f2-a5ad-37849c8639f2,parashari,,charity,moon_matrix_charity_rice,Donate rice to the needy / a temple / a Brahmin on Monday (for Moon propitiation). Consistent donation on the planet's day pacifies its afflictions.,"{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Donate rice to the needy / a temple / a Brahmin on Monday (for Moon propitiation). Consistent donation on the planet's day pacifies its afflictions."", ""maraka_contraindication_verdict"": null}",0.85,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,0.908918,v1.0,,,,0.75,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""low"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,moderate,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/moon_matrix_charity_rice,G27 remedy moon_matrix_charity_rice for Moon,2026-08-21 02:31:40.29037+00
ef496455-7953-453f-99c0-1eca54746417,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Jupiter,e891ecd6-80ae-40f3-82f9-b707bceb7922,parashari,,mantra,jupiter_matrix_mantra,"Recite the Jupiter beej mantra 'Om Graam Greem Graum Sah Gurave Namah' 108 times daily on Thursday, facing east. Complete mahadasha-count japa over the dasha period.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Recite the Jupiter beej mantra 'Om Graam Greem Graum Sah Gurave Namah' 108 times daily on Thursday, facing east. Complete mahadasha-count japa over the dasha period."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/jupiter_matrix_mantra,G27 remedy jupiter_matrix_mantra for Jupiter,2026-08-21 02:31:40.29037+00
2bff187b-fb1a-4cea-8eed-bffde82dc81d,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Jupiter,e891ecd6-80ae-40f3-82f9-b707bceb7922,parashari,,mantra,jupiter_wealth_mantra_01,"Chant Guru Ashtottara Shatanamavali 108 times on Thursdays. Jupiter (Guru) blesses with wisdom, wealth, and progeny when propitiated.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Chant Guru Ashtottara Shatanamavali 108 times on Thursdays. Jupiter (Guru) blesses with wisdom, wealth, and progeny when propitiated."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.88"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": null, ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/jupiter_wealth_mantra_01,G27 remedy jupiter_wealth_mantra_01 for Jupiter,2026-08-21 02:31:40.29037+00
a238f378-919d-4649-bddc-eeaf95449f22,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Jupiter,e891ecd6-80ae-40f3-82f9-b707bceb7922,parashari,,japa,stotra_vishnu_sahasranama_jupiter_afflicted,"Recite Vishnu Sahasranama (Mahabharata, Anushasana Parva 149) once daily on Thursdays. Jupiter is the karaka of dharma and wisdom — Vishnu Sahasranama is the classical prescription for Guru-related ob","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": true, ""prescription_text"": ""For afflicted Jupiter (debilitated in Capricorn, Guru Chandal dosha, retrograde in dasha): recite Vishnu Sahasranama (Mahabharata, Anushasana Parva 149) once daily on Thursdays. Jupiter is the karaka of dharma and wisdom — Vishnu Sahasranama is the classical prescription for Guru-related obstacles per Phaladeepika's remedial section."", ""maraka_contraindication_verdict"": null}",0.88,"{""citation"": ""Phaladeepika remedial section; Mahabharata Anushasana Parva 149"", ""source_id"": ""Phaladeepika""}",,,,,0.940997,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/stotra_vishnu_sahasranama_jupiter_afflicted,G27 remedy stotra_vishnu_sahasranama_jupiter_afflicted for Jupiter,2026-08-21 02:31:40.29037+00
1d43c176-0cf6-4309-b7b7-0e64f18c1afd,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Sun,72746aef-c146-4e31-b945-d2d4ad885705,parashari,,mantra,sun_matrix_mantra,"Recite the Sun beej mantra 'Om Hraam Hreem Hraum Sah Suryaya Namah' 108 times daily on Sunday, facing east. Complete mahadasha-count japa over the dasha period.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Recite the Sun beej mantra 'Om Hraam Hreem Hraum Sah Suryaya Namah' 108 times daily on Sunday, facing east. Complete mahadasha-count japa over the dasha period."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/sun_matrix_mantra,G27 remedy sun_matrix_mantra for Sun,2026-08-21 02:31:40.29037+00
7cd9a6ca-539c-44a7-a79d-6dc845b5ac3b,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Sun,72746aef-c146-4e31-b945-d2d4ad885705,parashari,,mantra,sun_career_mantra_01,"Chant the Aditya Hridayam daily at sunrise, facing east, 108 times. This strengthens the Sun and brings favor from authority figures and government.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Chant the Aditya Hridayam daily at sunrise, facing east, 108 times. This strengthens the Sun and brings favor from authority figures and government."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.88"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": null, ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/sun_career_mantra_01,G27 remedy sun_career_mantra_01 for Sun,2026-08-21 02:31:40.29037+00
99c12300-9923-4add-98fd-efb52582e650,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Sun,72746aef-c146-4e31-b945-d2d4ad885705,parashari,,japa,stotra_aditya_hridayam_afflicted_sun,"Recite Aditya Hridayam (from Valmiki Ramayana, Yuddha Kanda Ch.107) in full at sunrise facing east, daily during Sun dasha/antardasha. Agastya prescribed this to Rama before battle — it is the classic","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": true, ""prescription_text"": ""For afflicted Sun (combust, debilitated in Libra, or in 6/8/12): recite Aditya Hridayam (from Valmiki Ramayana, Yuddha Kanda Ch.107) in full at sunrise facing east, daily during Sun dasha/antardasha. Agastya prescribed this to Rama before battle — it is the classical solar invocation for strength and authority."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""Valmiki Ramayana, Yuddha Kanda 107; BPHS Ch.88 (Surya upaya)"", ""source_id"": ""BPHS""}",,,,,0.962383,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/stotra_aditya_hridayam_afflicted_sun,G27 remedy stotra_aditya_hridayam_afflicted_sun for Sun,2026-08-21 02:31:40.29037+00
5754df17-c83e-4c97-b56b-c3301a499998,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Saturn,fd832808-e46c-4e0e-95b6-a93ab824395b,parashari,,japa,stotra_mahamrityunjaya_saturn_affliction,"Perform Mahamrityunjaya japa to the prescribed count — 1,25,000 (1.25 lakh) for a full shanti, or 108 daily as ongoing maintenance. The mantra is from Rigveda 7.59.12 (Tryambaka sukta) and is the clas","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": true, ""prescription_text"": ""For Saturn-ruled chronic disease (bones, joints, nervous system; Saturn in 6H/8H or Sade Sati with health impact): perform Mahamrityunjaya japa to the prescribed count — 1,25,000 (1.25 lakh) for a full shanti, or 108 daily as ongoing maintenance. The mantra is from Rigveda 7.59.12 (Tryambaka sukta) and is the classical prescription for Mrityu-related (Saturn/8H) afflictions."", ""maraka_contraindication_verdict"": null}",0.92,"{""citation"": ""Rigveda 7.59.12; BPHS Ch.88 (Shani health upaya)"", ""source_id"": ""BPHS""}",,,,,0.98377,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/stotra_mahamrityunjaya_saturn_affliction,G27 remedy stotra_mahamrityunjaya_saturn_affliction for Saturn,2026-08-21 02:31:40.29037+00
7fc2d465-93f5-440e-b5e3-0ab877bc6e90,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Saturn,fd832808-e46c-4e0e-95b6-a93ab824395b,parashari,,mantra,sat_career_mantra_01,"Chant the Shani Ashtottara Shatanamavali (108 names of Saturn) or the Shani Chalisa daily, especially on Saturdays. Saturn rules karma, discipline, and professional perseverance.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Chant the Shani Ashtottara Shatanamavali (108 names of Saturn) or the Shani Chalisa daily, especially on Saturdays. Saturn rules karma, discipline, and professional perseverance."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.88"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": null, ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/sat_career_mantra_01,G27 remedy sat_career_mantra_01 for Saturn,2026-08-21 02:31:40.29037+00
b332f028-f0b5-4ee2-9e04-e112c164d0d8,482012f1-710e-4a25-994a-93821f5871aa,raman,5b1ec47a-84ca-4b08-9251-996c06835b86,static_natal,Saturn,fd832808-e46c-4e0e-95b6-a93ab824395b,parashari,,mantra,saturn_matrix_mantra,"Recite the Saturn beej mantra 'Om Praam Preem Praum Sah Shanaye Namah' 108 times daily on Saturday, facing east. Complete mahadasha-count japa over the dasha period.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""preamble_stripped"": false, ""prescription_text"": ""Recite the Saturn beej mantra 'Om Praam Preem Praum Sah Shanaye Namah' 108 times daily on Saturday, facing east. Complete mahadasha-count japa over the dasha period."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/saturn_matrix_mantra,G27 remedy saturn_matrix_mantra for Saturn,2026-08-21 02:31:40.29037+00
