2fc4ec09-9fa0-4698-8a6b-5336a2d86190,jupiter_matrix_mantra,mantra,Jupiter,1.010502,0.9,0.90
31b3e530-19b1-49e8-8181-0a35fcf25ba8,mars_matrix_mantra,mantra,Mars,1.010502,0.9,0.90
322d6a5b-dda0-44d6-bddc-58a02d88a49d,stotra_aditya_hridayam_afflicted_sun,japa,Sun,0.962383,0.9,0.90
3275187c-b3c7-4b2a-8a2a-e7ab063a1c9f,stotra_shri_sukta_venus_wealth,japa,Venus,0.940997,0.9,0.88
3787bd94-d1b2-40c2-b636-e4525ca487c3,dana_moon_silver_milk_monday,charity,Moon,0.940997,0.75,0.88
389690a9-f8bc-42ea-9713-3828832762f9,rahu_matrix_gemstone,gemstone,Rahu,0.908918,0.45,0.85
39fa6339-1f4f-4bf4-8d81-1fa09c26520d,sun_career_mantra_01,mantra,Sun,1.010502,0.9,0.90
3db6e4b4-4f3b-4504-8a77-f04aa2170526,stotra_aditya_hridayam_afflicted_sun,japa,Sun,0.962383,0.9,0.90
3f17439b-c848-47ad-958c-303cfd81f315,mars_matrix_charity_masoor_dal,charity,Mars,0.908918,0.75,0.85
3f318f04-8c35-4c08-a92c-b9d758f0214d,sun_matrix_mantra,mantra,Sun,1.010502,0.9,0.90
40289df6-b9d1-4d77-b9ed-e0a3ea8c2b55,venus_matrix_mantra,mantra,Venus,1.010502,0.9,0.90
437c0388-b379-4fa1-8ee7-5bd0366ff0c5,stotra_mahamrityunjaya_saturn_affliction,japa,Saturn,0.98377,0.9,0.92
45c9bd39-bb7c-4932-b04b-57a8ee23ac71,mars_matrix_charity_masoor_dal,charity,Mars,0.908918,0.75,0.85
482f271c-8adb-4ba9-853e-bbaf87782392,saturn_matrix_mantra,mantra,Saturn,1.010502,0.9,0.90
4bd00223-49c9-45b2-905c-7187d7363e7c,saturn_matrix_mantra,mantra,Saturn,1.010502,0.9,0.90
50763df0-6334-4cc5-b35d-2d897210f011,moon_matrix_mantra,mantra,Moon,1.010502,0.9,0.90
5754df17-c83e-4c97-b56b-c3301a499998,stotra_mahamrityunjaya_saturn_affliction,japa,Saturn,0.98377,0.9,0.92
597aa990-f78c-46b1-8a11-1a574f0f7bf3,jupiter_wealth_mantra_01,mantra,Jupiter,1.010502,0.9,0.90
59c27bf1-558a-4914-ab88-417642e2b02f,ketu_matrix_charity_blanket,charity,Ketu,0.908918,0.75,0.85
5e97ff92-5b7c-47e9-8d5d-843bdcbf36a3,sun_career_mantra_01,mantra,Sun,1.010502,0.9,0.90
62433dfa-e436-4ed7-9974-46f40bdb642c,stotra_mahamrityunjaya_saturn_affliction,japa,Saturn,0.98377,0.9,0.92
665ffcc8-7c48-4452-ae37-41d3d4fba094,ketu_matrix_charity_blanket,charity,Ketu,0.908918,0.75,0.85
6c37e0ea-a0d6-4532-963f-04d9f49ff1a8,dana_mars_masoor_blood_donation,charity,Mars,0.930304,0.75,0.87
710937f0-1e32-45cd-bbe4-ac3fc9d67529,rahu_matrix_gemstone,gemstone,Rahu,0.908918,0.45,0.85
75a1ff28-5b47-40a2-b43e-2bb7ec40d5e0,dana_mars_masoor_blood_donation,charity,Mars,0.930304,0.75,0.87
75cd15d8-908f-42ce-b509-6aeb77399de2,jupiter_wealth_mantra_01,mantra,Jupiter,1.010502,0.9,0.90
76794f92-e106-41ab-8f81-c8a8fd0a3bcc,ketu_matrix_gemstone,gemstone,Ketu,0.908918,0.45,0.85
79118325-55c5-4c5c-ab97-1970f4c07e3f,venus_matrix_mantra,mantra,Venus,1.010502,0.9,0.90
799d4ab8-78fc-40d3-a60f-933e99b33df5,sun_matrix_mantra,mantra,Sun,1.010502,0.9,0.90
79af6923-afe2-4ba7-989d-c498398298f5,moon_matrix_charity_rice,charity,Moon,0.908918,0.75,0.85
7c2e7b49-b29b-4984-b18f-6facdbfb07e3,rahu_matrix_charity_urad_dal,charity,Rahu,0.908918,0.75,0.85
7cd9a6ca-539c-44a7-a79d-6dc845b5ac3b,sun_career_mantra_01,mantra,Sun,1.010502,0.9,0.90
7dc59893-9ff0-464f-9ba6-6a58bcf40abc,stotra_mahamrityunjaya_saturn_affliction,japa,Saturn,0.98377,0.9,0.92
7e966554-f09e-4446-92e5-12799b0bafb4,dana_mercury_books_green_wednesday,charity,Mercury,0.930304,0.75,0.87
7fc2d465-93f5-440e-b5e3-0ab877bc6e90,sat_career_mantra_01,mantra,Saturn,1.010502,0.9,0.90
8086da6b-68f2-45f8-88a3-3da1e9f27d16,sat_career_mantra_01,mantra,Saturn,1.010502,0.9,0.90
80afd0bd-c27e-4a03-95d6-b145a7899920,rahu_matrix_mantra,mantra,Rahu,1.010502,0.9,0.90
81ebe708-10c1-4b4a-aede-9c1378d7d0f5,moon_matrix_charity_rice,charity,Moon,0.908918,0.75,0.85
830ce8d8-4771-4cd4-b181-c3b3a40bc9e1,venus_marriage_mantra_01,mantra,Venus,1.010502,0.9,0.90
83461231-cc41-460d-800f-860b9987816c,ketu_matrix_charity_blanket,charity,Ketu,0.908918,0.75,0.85
84a2de5a-e6cd-4188-8159-3a2a12475b4c,mars_matrix_mantra,mantra,Mars,1.010502,0.9,0.90
84b1b9f0-89e6-4809-af5e-c9c1e40933f5,stotra_shri_sukta_venus_wealth,japa,Venus,0.940997,0.9,0.88
84b201e8-4857-456b-9dfe-4414de4fb4a1,rahu_matrix_mantra,mantra,Rahu,1.010502,0.9,0.90
84f38193-f58a-43f1-8ea1-7d1210c65e81,rahu_matrix_charity_urad_dal,charity,Rahu,0.908918,0.75,0.85
85b021c4-582c-4a72-8689-b0d582ef0f63,moon_matrix_mantra,mantra,Moon,1.010502,0.9,0.90
861a6586-9617-4b1f-b9e3-23e07d4a18d4,mercury_matrix_charity_green_gram_moong,charity,Mercury,0.908918,0.75,0.85
8638bc94-949b-49db-a306-9928d82c5779,sat_career_mantra_01,mantra,Saturn,1.010502,0.9,0.90
89d74d9f-da43-49d0-bf71-f079d672cd01,venus_matrix_mantra,mantra,Venus,1.010502,0.9,0.90
90a4b404-5f8c-4e9a-b9c5-320a18672cad,mars_matrix_mantra,mantra,Mars,1.010502,0.9,0.90
91016e61-5675-48b3-a52b-7612cf35b864,dana_moon_silver_milk_monday,charity,Moon,0.940997,0.75,0.88
942237c1-a698-42df-ac1a-f0ed111acfb9,mars_matrix_charity_masoor_dal,charity,Mars,0.908918,0.75,0.85
999e2cdc-4a9a-4c95-a1f8-047b01d37674,rahu_matrix_gemstone,gemstone,Rahu,0.908918,0.45,0.85
99c12300-9923-4add-98fd-efb52582e650,stotra_aditya_hridayam_afflicted_sun,japa,Sun,0.962383,0.9,0.90
9cf83613-4e92-4d1b-8447-faab231479a8,ketu_matrix_gemstone,gemstone,Ketu,0.908918,0.45,0.85
9d0bdecb-9dca-41fd-bc34-15775f2fd2ab,moon_matrix_charity_rice,charity,Moon,0.908918,0.75,0.85
9faf9bea-32f6-4c20-926d-7b3267e5624a,sun_matrix_mantra,mantra,Sun,1.010502,0.9,0.90
9fbf2d36-2b0b-448b-b2c2-7b2d82fca18c,moon_matrix_charity_rice,charity,Moon,0.908918,0.75,0.85
a03db48b-d4ec-4454-9f2e-6fc5042fec38,saturn_matrix_mantra,mantra,Saturn,1.010502,0.9,0.90
a238f378-919d-4649-bddc-eeaf95449f22,stotra_vishnu_sahasranama_jupiter_afflicted,japa,Jupiter,0.940997,0.9,0.88
a34c8409-c8f1-489e-96a8-c72a3c331b83,dana_mercury_books_green_wednesday,charity,Mercury,0.930304,0.75,0.87
a80f79c5-c743-4178-b1e8-3a50a3966cf0,dana_mercury_books_green_wednesday,charity,Mercury,0.930304,0.75,0.87
aadd6111-e52a-4781-96d5-6d498ad72462,ketu_matrix_mantra,mantra,Ketu,1.010502,0.9,0.90
adbf8c2f-03eb-49a6-81e5-ba3855cde587,venus_marriage_mantra_01,mantra,Venus,1.010502,0.9,0.90
af0abfc8-f27d-4bd4-b40d-8c007581e825,ketu_matrix_mantra,mantra,Ketu,1.010502,0.9,0.90
b332f028-f0b5-4ee2-9e04-e112c164d0d8,saturn_matrix_mantra,mantra,Saturn,1.010502,0.9,0.90
b46f9152-fb13-4309-bfe1-88369d545e5d,mercury_matrix_mantra,mantra,Mercury,1.010502,0.9,0.90
b5af262a-07a0-460f-958a-0018bc57e6c0,dana_mars_masoor_blood_donation,charity,Mars,0.930304,0.75,0.87
b61e9e4a-fef5-43b2-b464-0a4d82fb97a8,mercury_matrix_mantra,mantra,Mercury,1.010502,0.9,0.90
bd012fb3-a638-49dd-89ce-3ebfdadc6909,venus_matrix_mantra,mantra,Venus,1.010502,0.9,0.90
c59a5374-062e-4e14-a9bd-e5f07adb10aa,stotra_mahamrityunjaya_saturn_affliction,japa,Saturn,0.98377,0.9,0.92
c7dcfd01-9631-455b-b328-c279c322ebe6,dana_moon_silver_milk_monday,charity,Moon,0.940997,0.75,0.88
c8a4543b-06e9-418e-93f2-e95051b1216e,ketu_matrix_charity_blanket,charity,Ketu,0.908918,0.75,0.85
c8b96c4e-6840-42b1-95ee-67efcc5dcdd9,rahu_matrix_mantra,mantra,Rahu,1.010502,0.9,0.90
cbfc6ebf-0395-47be-9678-463c36547b88,saturn_matrix_mantra,mantra,Saturn,1.010502,0.9,0.90
cc0188eb-ad55-4b5f-aec3-d1fc7eaf6eb8,jupiter_matrix_mantra,mantra,Jupiter,1.010502,0.9,0.90
cc6e7b8c-a021-471c-8623-a74664157d8b,moon_matrix_mantra,mantra,Moon,1.010502,0.9,0.90
cfb8cb9c-0393-4230-886a-634370252de0,venus_marriage_mantra_01,mantra,Venus,1.010502,0.9,0.90
d060adcc-3be4-4821-84ad-881bff0033a5,mercury_matrix_mantra,mantra,Mercury,1.010502,0.9,0.90
d06f243a-09bc-4316-9a65-65d5bf6a1eb8,dana_mars_masoor_blood_donation,charity,Mars,0.930304,0.75,0.87
d0a3cb37-332d-41d7-be6e-53a9154b285e,mercury_matrix_charity_green_gram_moong,charity,Mercury,0.908918,0.75,0.85
d15f4e04-ab4b-437d-8148-b4ea6df5546a,jupiter_matrix_mantra,mantra,Jupiter,1.010502,0.9,0.90
d16a9c64-64d7-4a46-bcd9-2bf336213941,ketu_matrix_mantra,mantra,Ketu,1.010502,0.9,0.90
d3bbd040-5c08-4f09-a175-2bf6bb6512ce,sun_career_mantra_01,mantra,Sun,1.010502,0.9,0.90
d50adf31-6d3e-4267-89b2-681b500e2db2,mars_matrix_charity_masoor_dal,charity,Mars,0.908918,0.75,0.85
d7010817-02dc-4ec9-a366-95299bec90ff,mercury_matrix_charity_green_gram_moong,charity,Mercury,0.908918,0.75,0.85
d76f5088-fadf-43b1-bd1f-6da2c360a595,dana_moon_silver_milk_monday,charity,Moon,0.940997,0.75,0.88
d8090fd4-f5ec-4751-9464-51c5def02168,ketu_matrix_charity_blanket,charity,Ketu,0.908918,0.75,0.85
da618a43-3ebc-4317-a3cd-2e49ca2b6233,stotra_shri_sukta_venus_wealth,japa,Venus,0.940997,0.9,0.88
dac61e61-4d5c-4874-88f6-09100aa0b25d,mercury_matrix_charity_green_gram_moong,charity,Mercury,0.908918,0.75,0.85
daef03cf-9a78-4d3b-8fb5-ed0eeb2497af,ketu_matrix_gemstone,gemstone,Ketu,0.908918,0.45,0.85
dd55454e-91c9-4dd7-9358-9a18ce7f548f,moon_matrix_mantra,mantra,Moon,1.010502,0.9,0.90
df9b8ad2-3ed5-451d-8982-e194cc9a2997,dana_mercury_books_green_wednesday,charity,Mercury,0.930304,0.75,0.87
e907e48e-b741-43bb-81ff-6ca8c2a73ba8,rahu_matrix_mantra,mantra,Rahu,1.010502,0.9,0.90
e987b0cf-5c19-43fb-bbeb-6865ab1f8d1f,sat_career_mantra_01,mantra,Saturn,1.010502,0.9,0.90
ea062825-da75-40e6-9c0e-8f697711c186,moon_matrix_charity_rice,charity,Moon,0.908918,0.75,0.85
eb9bdbbb-358a-4016-82df-f7dba49f7ab1,ketu_matrix_gemstone,gemstone,Ketu,0.908918,0.45,0.85
ec04f399-f919-468c-8545-cfb51867da8e,rahu_matrix_charity_urad_dal,charity,Rahu,0.908918,0.75,0.85
ec87adf9-8cd6-4b16-bc3e-5560bd040445,stotra_shri_sukta_venus_wealth,japa,Venus,0.940997,0.9,0.88
ecf9a963-c999-4d61-9fb8-744bea8d9e36,sat_career_mantra_01,mantra,Saturn,1.010502,0.9,0.90
ef496455-7953-453f-99c0-1eca54746417,jupiter_matrix_mantra,mantra,Jupiter,1.010502,0.9,0.90
f20019bb-fcf2-4fdd-ada4-3457339f2aaf,rahu_matrix_charity_urad_dal,charity,Rahu,0.908918,0.75,0.85
f5c18d9a-7aae-487a-a2f9-23232dd0c001,rahu_matrix_mantra,mantra,Rahu,1.010502,0.9,0.90
f6d29a6d-6170-452f-8a53-18f419253bb0,stotra_shri_sukta_venus_wealth,japa,Venus,0.940997,0.9,0.88
